@id,@lon,@lat,name,name:mk,name:en
4426204340,22.2003809,41.7357210,,,
4426204341,22.2004225,41.7356039,,,
4426204342,22.2004064,41.7354938,,,
4426204343,22.2003541,41.7353757,,,
4426204344,22.2003380,41.7352346,,,
4426204345,22.2003729,41.7351555,,,
4426204346,22.2004520,41.7351115,,,
4426204347,22.2005660,41.7351075,,,
4426204348,22.2005151,41.7348363,,,
4426204349,22.2005016,41.7346281,,,
4426204350,22.2003944,41.7344880,,,
4426204351,22.2004990,41.7341417,,,
4426204352,22.2004856,41.7338955,,,
4426204353,22.2005902,41.7336494,,,
4426204354,22.2006036,41.7333691,,,
4426204355,22.2007430,41.7330489,,,
4426204356,22.2008879,41.7325865,,,
4426204357,22.2008772,41.7320761,,,
4426204359,22.1977934,41.7350923,,,
4426220816,22.1989733,41.7355332,,,
4426220817,22.1989277,41.7355364,,,
4426237832,22.1987941,41.7355798,,,
4426237833,22.1975407,41.7355059,,,
4426237850,22.1975346,41.7354583,,,
4426237855,22.1975479,41.7354617,,,
4426237859,22.1990619,41.7355120,,,
4426237860,22.1975218,41.7354541,,,
4426237862,22.1978030,41.7350821,,,
4426238201,22.1991026,41.7354942,,,
4502450989,20.9253281,41.9441196,Bolnica Kamenjane,Bolnica Kamenjane,Hospital Kamenjane
4502526763,21.3705082,42.0212829,,,
4512189989,21.3825697,42.0179859,Медика Центар,Медика Центар,Medica Centar
4520377165,21.4416355,41.9873102,,,
4520377168,21.4417629,41.9873198,,,
4687780346,21.4595031,42.0082478,,,
4687780347,21.4595147,42.0082985,,,
4687780348,21.4597491,42.0091164,,,
4687780349,21.4600599,42.0089221,,,
4687780350,21.4604371,42.0086936,,,
4687780351,21.4607445,42.0085267,,,
4687780352,21.4607984,42.0083948,,,
4725824036,22.1990788,41.7385478,,,
4725824037,22.1991893,41.7386699,,,
4725824039,22.1991329,41.7387333,,,
4725824054,22.1985494,41.7384283,,,
4725824055,22.1986480,41.7384505,,,
4725824061,22.1982681,41.7384445,,,
4725824062,22.1985162,41.7384208,,,
4776265422,21.4407164,42.0035328,ЈЗУ ЗДРАВСТВЕН ДОМ,,
4885047822,20.9773702,42.0030792,ONE Hospital - Tetovo,ОНЕ Хоспитал - Тетово,ONE Hospital - Tetovo
4973722847,20.6946961,41.1716566,,,
5014935667,21.5043356,42.0056206,,,
5067098012,21.5040280,42.0054463,,,
5078223557,21.4147056,41.9918273,,,
5078223567,21.4147845,41.9916376,,,
5094516078,20.8700787,41.9424330,,,
5094516079,20.8702222,41.9424380,,,
5094516080,20.8702316,41.9423572,,,
5094516081,20.8700854,41.9423512,,,
5104528435,21.4239534,41.9872499,,,
5130474890,21.4271939,41.9933702,Здравствен дом „Железничар“,,Železničar Health Centre
5160396347,20.8701540,41.9423987,Ambulanta,,
5268651435,21.3625706,42.0097143,,,
5268651436,21.3625708,42.0096827,,,
5268651437,21.3625955,42.0096828,,,
5268651438,21.3625954,42.0096942,,,
5268651439,21.3629366,42.0096954,,,
5268651440,21.3629367,42.0096812,,,
5268651441,21.3629606,42.0096813,,,
5268651442,21.3629604,42.0097156,,,
5268651443,21.3630220,42.0096027,,,
5268651444,21.3629396,42.0092684,,,
5268651445,21.3629398,42.0092366,,,
5268651446,21.3625985,42.0092353,,,
5268651447,21.3625983,42.0092693,,,
5268651448,21.3625714,42.0092692,,,
5268651449,21.3625715,42.0092480,,,
5268651450,21.3629636,42.0092684,,,
5268651451,21.3629637,42.0092492,,,
5268651452,21.3629230,42.0095425,,,
5268651453,21.3628601,42.0095422,,,
5268651454,21.3629209,42.0093818,,,
5268651455,21.3629215,42.0093434,,,
5268651456,21.3625970,42.0093812,,,
5268651457,21.3626558,42.0093812,,,
5268651458,21.3626540,42.0095414,,,
5268651459,21.3625945,42.0095411,,,
5287633658,21.4050118,41.9905251,,,
5287633659,21.4051271,41.9901073,,,
5287633660,21.4051798,41.9899093,,,
5287633661,21.4051761,41.9900002,,,
5287633662,21.4055371,41.9901524,,,
5287633663,21.4052376,41.9901457,,,
5287633664,21.4051945,41.9897694,,,
5288522423,21.4234684,41.9957828,,,
5288522424,21.4234740,41.9957569,,,
5288522425,21.4235661,41.9956453,,,
5296448627,21.4033077,42.0042499,,,
5296448628,21.4032690,42.0042554,,,
5296448629,21.4032364,42.0041303,,,
5296448630,21.4032751,42.0041248,,,
5305559568,21.4015849,42.0025785,,,
5354621071,22.7816245,41.9653366,,,
5354621072,22.7816447,41.9653561,,,
5354621073,22.7816571,41.9653741,,,
5354621074,22.7816593,41.9654108,,,
5354621075,22.7816448,41.9654416,,,
5354621076,22.7806866,41.9661845,,,
5354621077,22.7806291,41.9661937,,,
5354621078,22.7806101,41.9661873,,,
5354621079,22.7805890,41.9661728,,,
5354621080,22.7806480,41.9661945,,,
5354621081,22.7797631,41.9653706,,,
5354621082,22.7797561,41.9653538,,,
5354621083,22.7797552,41.9653221,,,
5354621084,22.7797648,41.9653078,,,
5354621085,22.7802890,41.9649852,,,
5354621093,22.7799159,41.9652192,,,
5354621102,22.7802724,41.9649941,,,
5483295553,21.5633325,41.3448275,,,
5600176621,21.4333393,42.0319727,,,bioenergy
5601794407,21.6155055,41.9389005,Euroitalia,,
5646430122,21.4434522,42.0130459,Visar,,
5761128321,21.0130865,41.0855049,Др.Пашковски,,Dr.Paskovski
5969332187,20.7631403,41.1348192,St. Erasmus Hospital,,
5999496485,21.7097350,42.1374816,Hitna Pomos,Brza Pomos,Ambulance
6228086034,21.4036189,42.0147419,,,
6228086035,21.4040988,42.0147132,,,
6240060782,21.7796539,41.7170607,,,
6240062005,21.7791898,41.7171495,,,
6240062016,21.7798114,41.7173561,,,
6240062017,21.7793346,41.7170465,,,
6240062028,21.7798172,41.7172836,,,
6240062032,21.7798800,41.7170441,,,
6240062034,21.7791937,41.7171002,,,
6240062041,21.7799385,41.7171059,,,
6240062043,21.7790528,41.7170939,,,
6240062054,21.7791675,41.7173459,,,
6240062062,21.7799182,41.7173608,,,
6240062065,21.7791747,41.7172551,,,
6240062083,21.7790333,41.7173399,,,
6240062085,21.7798753,41.7171031,,,
6240062088,21.7793259,41.7171556,,,
6240062092,21.7796561,41.7170342,,,
6275319275,21.3459576,42.0451646,,,
6275319276,21.3461405,42.0449575,,,
6275319277,21.3460734,42.0451836,,,
6292883424,20.6941156,41.1732823,,,
6292883425,20.6940512,41.1717451,,,
6292883426,20.6953486,41.1715757,,,
6292883427,20.6954780,41.1732096,,,
6347485641,22.4646543,41.7613575,Партизанска болница,,
6347486413,22.4640929,41.7605483,,,
6347486414,22.4642902,41.7603559,,,
6347486415,22.4653371,41.7609105,,,
6347486416,22.4654661,41.7617649,,,
6347486417,22.4644722,41.7619856,,,
6347486418,22.4639564,41.7611821,,,
6348200118,22.1980466,41.7385530,,,
6348420542,22.1990823,41.7355031,,,
6358829592,22.1865491,41.7350493,,,
6358829593,22.1865624,41.7350288,,,
6384505886,20.9035260,41.7929628,Болница Ферид Мурад,,
6521697188,20.6952652,41.1715860,,,
6573239486,20.8180980,41.1173790,,,
6596877195,21.7755756,41.7154267,,,
6596877204,21.7757128,41.7163006,,,
6610968974,21.7750122,41.7152165,,,
6610968975,21.7748936,41.7146932,,,
6610968976,21.7751827,41.7139888,,,
6610968977,21.7765609,41.7148024,,,
6610968978,21.7766517,41.7146474,,,
6610968979,21.7766682,41.7138496,,,
6724958093,21.4266107,41.9873276,,,
6724958094,21.4268844,41.9872432,,,
6724958095,21.4267460,41.9869453,,,
6724958096,21.4266282,41.9865617,,,
6724958119,21.4256959,41.9868220,,,
7027084885,21.4235554,41.9919437,Стоматолошка Ординација,,Dentist
7173141269,21.0014229,42.0343370,NATURA MEDIKA,,
7647656736,20.9618468,41.5098016,,,
7647656737,20.9617488,41.5089058,,,
7647656738,20.9617961,41.5088729,,,
7647656739,20.9625362,41.5088881,,,
7647656740,20.9629113,41.5088957,,,
7647656741,20.9630972,41.5089159,,,
7647656742,20.9632797,41.5089336,,,
7647656743,20.9633756,41.5095267,,,
7647656745,20.9625681,41.5096814,,,
7653258541,20.9617514,41.5089241,,,
7829589545,21.9364878,41.8678306,,,
7829589546,21.9365633,41.8679335,,,
7829589547,21.9365721,41.8679897,,,
7829589548,21.9365255,41.8680424,,,
7829589549,21.9363493,41.8681800,,,
7829589550,21.9364489,41.8682349,,,
7829589551,21.9365866,41.8682642,,,
7829589552,21.9368385,41.8682792,,,
7829589553,21.9371812,41.8682599,,,
7829589554,21.9374377,41.8682434,,,
7829589555,21.9369062,41.8679436,,,
7829589556,21.9366614,41.8677603,,,
7829652883,21.9412712,41.8598925,,,
7829652884,21.9399497,41.8599794,,,
7829656085,21.9390865,41.8605760,,,
7829656086,21.9389010,41.8607845,,,
7829656087,21.9395400,41.8609487,,,
7829656088,21.9403177,41.8610717,,,
7829656089,21.9406755,41.8611190,,,
7829656090,21.9409085,41.8611798,,,
7829656091,21.9412699,41.8611436,,,
7829656092,21.9412719,41.8605402,,,
7829656093,21.9412804,41.8600636,,,
7836916823,21.9399162,41.8610222,,,
7836916824,21.9410958,41.8612391,,,
7836916825,21.9412689,41.8612513,,,
7836916826,21.9411564,41.8612786,,,
7836916827,21.9412047,41.8613000,,,
7836916828,21.9412608,41.8612852,,,
7836916829,21.9412371,41.8612983,,,
7840462345,21.9364519,41.8681144,,,
7926649536,22.4082821,41.9163336,,,
7926649537,22.4086571,41.9170143,,,
7926649538,22.4071898,41.9172604,,,
7926649539,22.4076382,41.9171946,,,
7926649540,22.4082471,41.9170742,,,
8041826229,21.5628475,41.3435782,,,
8041826230,21.5629793,41.3433772,,,
8041826232,21.5613753,41.3426837,,,
8041826242,21.5624203,41.3440595,,,
8041826243,21.5625340,41.3440160,,,
8041826244,21.5630018,41.3433426,,,
8041826245,21.5629031,41.3432153,,,
8041905785,21.5634223,41.3418756,,,
8041905789,21.5644240,41.3425569,,,
8041905790,21.5644353,41.3438035,,,
8041905820,21.5647793,41.3441191,,,
8041905821,21.5637477,41.3432615,,,
8041905823,21.5635604,41.3448897,,,
8041905824,21.5639098,41.3445778,,,
8041905825,21.5644089,41.3443844,,,
8041905826,21.5648438,41.3441784,,,
8041905827,21.5625830,41.3413102,,,
8041905828,21.5622935,41.3415758,,,
8041905829,21.5621710,41.3415203,,,
8041905830,21.5617678,41.3420011,,,
8041905831,21.5617882,41.3420529,,,
8041905832,21.5624109,41.3440970,,,
8041905833,21.5628850,41.3443035,,,
8041905835,21.5638338,41.3446658,,,
8043006081,21.5627809,41.3444026,,,
8043006082,21.5627957,41.3442646,,,
8043029400,21.5638026,41.3446822,,,
8238250592,21.5634511,41.3448516,,,
8393939617,21.5332026,41.9347627,lindi 2022,,
8434537936,21.5158516,41.9398219,PZU "Deona MM",,
8635010470,21.4034248,42.0028115,,,
8635010483,21.4028418,42.0033301,,,
8848265022,21.3436369,42.0049045,,,
8848265023,21.3446295,42.0048392,,,
8848265024,21.3446504,42.0041545,,,
8848265025,21.3436390,42.0041732,,,
8848265026,21.3440054,42.0049074,,,
8848265047,21.3444410,42.0049107,,,
9131183907,21.4055922,42.0133702,,,
9131183908,21.4051464,42.0134534,,,
9131183909,21.4041822,42.0135281,,,
9131183910,21.4034526,42.0136053,,,
9131183911,21.4041433,42.0146371,,,
9131183915,21.4043447,42.0137285,,,
9131186720,21.4049965,42.0140622,,,
9143953847,21.4602402,42.0080789,,,
1000000028212175,21.4025548,42.0028656,Поликлиника Букурешт,,
1000000028212201,21.4037835,42.0057646,ГОБ „8 Септември“,,
1000000032299002,21.3794289,42.0064272,Неуромедика,,
1000000032302800,21.3627696,42.0094758,,,
1000000032490168,21.4343082,41.9926830,,,
1000000032658092,21.3722858,42.0193328,Психијатриската болница Бардовци,,
1000000032687572,21.4223040,41.9886480,Клинички центар - Државна болница,,
1000000033480091,22.0186733,41.4331975,,,
1000000034074207,20.8169092,41.1166388,Медицински Центар,,Medical Centre
1000000034159646,21.4572960,41.9850722,Поликлиника Јане Сандански,,Polyclinic Jane Sandaski
1000000035065175,21.2171033,41.5127881,Здравствен Дом,,Hospital
1000000037766954,21.5038069,41.9954511,Здравствена Станица "Маџари I",,
1000000037866488,22.4070274,41.9169924,ЈЗУ Општа Болница,,City General Hospital
1000000037998632,21.4051872,41.9900835,Институт по белодробни заболувања кај децата - Козле,,
1000000038002612,21.4621383,41.9890401,Мајчин Дом,,
1000000038082546,21.4049758,41.9948975,Рес Хумана ординација,,
1000000038317780,21.3353325,41.0328686,Здравствен Дом,,
1000000126355598,21.4045033,42.0140560,Клиничка Болница Аџибадем Систина,,Acibadem Sistina Hospital
1000000152448287,21.4348586,41.9869671,Ординација Срце,,
1000000152822002,21.3162549,41.0213073,Плодност,,
1000000159159400,21.7757809,41.7151566,,,
1000000160554124,21.7090381,42.1370013,Болница,,
1000000160554125,21.7082219,42.1362234,Ургентен Центар,,
1000000160554145,21.7087297,42.1363726,Болница,,
1000000161578643,21.7169354,42.1352181,Здравствен дом,,
1000000164191033,21.4234574,41.9956821,Др. Анчевски,,
1000000167697125,22.8796829,41.4122803,,,
1000000168740291,22.8799099,41.4121094,,,
1000000175160544,21.4660123,42.0049583,Амбуланта Авткоманда,,
1000000175293043,21.4596539,42.0081845,Ремедика,,ReMedica
1000000175293044,21.4594169,42.0086400,Поликлиника Железара,,Polyclinic Železara
1000000175516639,21.4205342,41.9951591,Поликлиника Идадија - Млин Балкан,,
1000000175892204,21.4443417,42.0209002,Поликлиника Чаир,,
1000000175905539,21.4396952,42.0108109,Гинеколошко акушерска болница-Чаир ''Мајка Тереза''',,
1000000176156176,21.4039775,42.0140243,Acibadem Sistina Hospital,,Acibadem Sistina Hospital
1000000176173911,21.4134912,41.9915110,Завод за физикална медицина и рехабилитација,,
1000000176293213,21.4456894,42.0306965,Амбуланта Бутел,,
1000000176950874,21.6936414,41.8978010,Центар замедицинска рехабилитација Катлановска Бања,,
1000000177404394,21.5042706,42.0055057,Поликлиника Ченто,,
1000000179747888,21.4414967,41.9875112,Центар за Јавно Здравје - Пролет,,
1000000185377843,21.3753089,42.0074094,Амбуланта Влае,,
1000000185635120,21.7218657,41.5159891,Специјална Болница за белодробни заболувања и туберкулоза Јасеново“,,Special Hospital for Pulmonary Diseases and Tuberculosis Jasenovo
1000000188947643,21.7102301,42.1367567,Болница,,
1000000194654804,20.8026604,41.0737600,Центар за Кардиоваскуларни заболувања,,Center for Cardiovascular diseases
1000000196614896,21.3184883,41.0229534,ЈЗУ Клиничка Болница Др. Трифун Пановски,,
1000000223427540,21.3627586,42.0094596,,,
1000000228568802,20.9620280,41.5079033,,,
1000000232806059,22.4802670,41.1974925,Психијатриска болница “Негорци”,,
1000000241088123,20.9713384,42.0050954,Болница Тетово,,Hospital
1000000288270661,20.9672887,41.8300359,Ambulanca,,
1000000288279910,20.9747196,41.8395790,Реума,,
1000000300492171,22.0829218,41.4790393,Здравствен Дом Неготино,,
1000000305981470,21.4340607,41.9926137,,,
1000000305981471,21.4343481,41.9927498,,,
1000000365648646,22.7807068,41.9655341,Здравствен дом Гоце Делчев,,Goce Delchev
1000000408840915,21.4034525,42.0041601,Клиника Болница Жан Митрев,,Zan Mitrev Clinic
1000000422688582,21.4038348,42.0145020,Болница „Аџибадем Систина“,,Acibadem Sistina Hospital
1000000428710062,22.7543571,41.4163822,,,
1000000439111652,22.1917517,41.7356272,Стар Здраствен Дом,,
1000000443233913,22.1986351,41.7386161,Здравствен дом Панче Караѓозов,,
1000000444790284,22.1864601,41.7348442,,,
1000000445148605,22.1991798,41.7342181,Клиничка Болница Штип,,
1000000474923330,21.4597510,42.0085205,,,
1000000523260670,20.8701551,41.9423946,Ambulanta,,
1000000666492759,21.7794858,41.7171975,Здравствен дом Велес,,
1000000670082044,21.3460490,42.0450611,Амбуланта Волково,,
1000000671994292,20.6947646,41.1724290,Институт за нефрологија,,
1000000677899122,22.4647112,41.7611707,Партизанска Болница,,
1000000679077419,22.1865624,41.7350288,,,
1000000818917959,20.9625622,41.5093372,Општа Болница Кичево,,
1000000839015846,21.9368934,41.8680197,Нова амбуланта,,
1000000839020774,21.9400907,41.8605962,Примариус Др. Ѓорѓи Гаврилски,,Primarius Dr. Gjorgji Gavrilski
1000000863267699,21.5631095,41.3430999,Општа болница Борка Талески-Модерното,,Borka Taleski-Modernoto General Hospital
1000000956043144,21.3441436,42.0045326,Санте Плус,,Sante Plus
2000000002963885,21.3627641,42.0094677,Поликлиника Ѓорче Петров,,
2000000004081495,21.4342043,41.9926817,Градска болница,Градски клинички центар,City Hospital
2000000009429039,22.1865112,41.7349365,Оддел за Психијатрија,,
